doc_id,filename,format,word_count_target,sit_ids,labels,instances,confidences,tcs,actual_file_path,actual_word_count,docx_path,pdf_path,eml_path,attachments,postprocessed_at
1089,doc_01089_email_with_attachment.txt,email_with_attachment,1048,SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO,FP;TP;FP;TP;TP;TP,1;4;4;1;6;1,Low;Medium;Medium;Low;High;Low,Finance;HR;Travel;Healthcare;Tax,output/files\doc_01089_email_with_attachment.txt,1066.0,output\files\doc_01089_email_with_attachment.docx,output\files\doc_01089_email_with_attachment.pdf,output\files\doc_01089_email_with_attachment.eml,output\files\doc_01089_email_with_attachment_attachment.xlsx,2025-11-03T11:29:06.837852Z
1090,doc_01090_document.txt,document,1412,SIT_FR_INSEE,TP,9,High,HR;Healthcare,output/files\doc_01090_document.txt,1427.0,output\files\doc_01090_document.docx,output\files\doc_01090_document.pdf,,,2025-11-03T11:29:06.886609Z
1091,doc_01091_email_with_attachment.txt,email_with_attachment,746,SIT_IP,TP,15,High,IP,output/files\doc_01091_email_with_attachment.txt,768.0,output\files\doc_01091_email_with_attachment.docx,output\files\doc_01091_email_with_attachment.pdf,output\files\doc_01091_email_with_attachment.eml,output\files\doc_01091_email_with_attachment_attachment.xlsx,2025-11-03T11:29:06.972886Z
1092,doc_01092_chat.txt,chat,742,SIT_HEALTHCARE_TC,FP,10,Medium,Healthcare,output/files\doc_01092_chat.txt,756.0,output\files\doc_01092_chat.docx,output\files\doc_01092_chat.pdf,,,2025-11-03T11:29:07.018887Z
1093,doc_01093_chat.txt,chat,3679,SIT_HEALTH_FORMS,FP,7,Medium,Healthcare,output/files\doc_01093_chat.txt,3680.0,output\files\doc_01093_chat.docx,output\files\doc_01093_chat.pdf,,,2025-11-03T11:29:07.091883Z
1094,doc_01094_pdf.txt,pdf,1128,SIT_TAX_TC,FP,12,Medium,Tax,output/files\doc_01094_pdf.txt,1134.0,output\files\doc_01094_pdf.docx,output\files\doc_01094_pdf.pdf,,,2025-11-03T11:29:07.142883Z
1095,doc_01095_document.txt,document,1114,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC,TP;TP;FP;TP,7;3;1;4,High;Medium;Low;Medium,Legal;HR;Finance,output/files\doc_01095_document.txt,1114.0,output\files\doc_01095_document.docx,output\files\doc_01095_document.pdf,,,2025-11-03T11:29:07.192931Z
1096,doc_01096_pdf.txt,pdf,3784,SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,TP;FP,1;5,Low;Medium,Legal;HR;Finance,output/files\doc_01096_pdf.txt,3786.0,output\files\doc_01096_pdf.docx,output\files\doc_01096_pdf.pdf,,,2025-11-03T11:29:07.273930Z
1097,doc_01097_email_with_attachment.txt,email_with_attachment,881,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,FP;FP;TP;FP,1;5;1;4,Low;Medium;Low;Medium,IP;Finance,output/files\doc_01097_email_with_attachment.txt,893.0,output\files\doc_01097_email_with_attachment.docx,output\files\doc_01097_email_with_attachment.pdf,output\files\doc_01097_email_with_attachment.eml,output\files\doc_01097_email_with_attachment_attachment.xlsx,2025-11-03T11:29:07.360752Z
1098,doc_01098_chat.txt,chat,2152,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,FP;FP;TP;FP;FP;FP,3;1;3;9;3;5,Medium;Low;Medium;Medium;Medium;Medium,Finance;Legal;HR;Project;Software;IP,output/files\doc_01098_chat.txt,2169.0,output\files\doc_01098_chat.docx,output\files\doc_01098_chat.pdf,,,2025-11-03T11:29:07.416350Z
1099,doc_01099_email.txt,email,875,SIT_SOW_TC;SIT_CCN;SIT_SSN,TP;TP;TP,1;4;1,Low;Medium;Low,Tax;HR;Finance;Project,output/files\doc_01099_email.txt,878.0,output\files\doc_01099_email.docx,output\files\doc_01099_email.pdf,output\files\doc_01099_email.eml,,2025-11-03T11:29:07.466250Z
1100,doc_01100_document.txt,document,1793,SIT_ITIN;SIT_PASSPORT_US_UK,TP;FP,5;6,Medium;Medium,HR;Tax;Travel,output/files\doc_01100_document.txt,1803.0,output\files\doc_01100_document.docx,output\files\doc_01100_document.pdf,,,2025-11-03T11:29:07.521505Z
1101,doc_01101_email.txt,email,1391,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA,FP;FP;TP;TP,1;4;18;1,Low;Medium;High;Low,HR;Finance;Healthcare,output/files\doc_01101_email.txt,1398.0,output\files\doc_01101_email.docx,output\files\doc_01101_email.pdf,output\files\doc_01101_email.eml,,2025-11-03T11:29:07.585558Z
1102,doc_01102_chat.txt,chat,2843,SIT_EU_DEBIT,TP,3,Medium,Finance,output/files\doc_01102_chat.txt,2863.0,output\files\doc_01102_chat.docx,output\files\doc_01102_chat.pdf,,,2025-11-03T11:29:07.648281Z
1103,doc_01103_email.txt,email,1100,SIT_ICD10;SIT_ICD9,TP;FP,4;1,Medium;Low,Healthcare,output/files\doc_01103_email.txt,1122.0,output\files\doc_01103_email.docx,output\files\doc_01103_email.pdf,output\files\doc_01103_email.eml,,2025-11-03T11:29:07.698675Z
1104,doc_01104_email_with_attachment.txt,email_with_attachment,1633,SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN,FP;FP;FP;TP,1;4;3;14,Low;Medium;Medium;High,Tax;HR;Finance,output/files\doc_01104_email_with_attachment.txt,1638.0,output\files\doc_01104_email_with_attachment.docx,output\files\doc_01104_email_with_attachment.pdf,output\files\doc_01104_email_with_attachment.eml,output\files\doc_01104_email_with_attachment_attachment.xlsx,2025-11-03T11:29:07.795048Z
1105,doc_01105_chat.txt,chat,1155,SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK,FP;TP;TP;FP;FP;TP,3;1;7;10;4;1,Medium;Low;High;Medium;Medium;Low,Finance;HR;Travel;Healthcare,output/files\doc_01105_chat.txt,1158.0,output\files\doc_01105_chat.docx,output\files\doc_01105_chat.pdf,,,2025-11-03T11:29:07.842599Z
1106,doc_01106_email_with_attachment.txt,email_with_attachment,2428,SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN,FP;TP;FP;FP,1;4;5;9,Low;Medium;Medium;Medium,Finance;IP;Travel;Healthcare,output/files\doc_01106_email_with_attachment.txt,2429.0,output\files\doc_01106_email_with_attachment.docx,output\files\doc_01106_email_with_attachment.pdf,output\files\doc_01106_email_with_attachment.eml,output\files\doc_01106_email_with_attachment_attachment.xlsx,2025-11-03T11:29:07.942662Z
1107,doc_01107_document.txt,document,524,SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC,FP;FP;FP;TP;FP;FP,8;5;1;1;6;4,Medium;Medium;Low;Low;Medium;Medium,IP;Tax;HR;Healthcare,output/files\doc_01107_document.txt,536.0,output\files\doc_01107_document.docx,output\files\doc_01107_document.pdf,,,2025-11-03T11:29:07.983704Z
1108,doc_01108_document.txt,document,1312,SIT_HEALTH_FORMS;SIT_TAX_TC,TP;TP,7;5,High;Medium,Tax;Healthcare,output/files\doc_01108_document.txt,1345.0,output\files\doc_01108_document.docx,output\files\doc_01108_document.pdf,,,2025-11-03T11:29:08.032794Z
1109,doc_01109_document.txt,document,1821,SIT_HR_TC;SIT_INVOICE_TC,TP;TP,1;4,Low;Medium,HR;Finance,output/files\doc_01109_document.txt,1843.0,output\files\doc_01109_document.docx,output\files\doc_01109_document.pdf,,,2025-11-03T11:29:08.086010Z
1110,doc_01110_chat.txt,chat,895,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC,FP;TP;TP,1;3;1,Low;Medium;Low,Legal;HR;Finance,output/files\doc_01110_chat.txt,904.0,output\files\doc_01110_chat.docx,output\files\doc_01110_chat.pdf,,,2025-11-03T11:29:08.133284Z
1111,doc_01111_pdf.txt,pdf,1456,SIT_DISCIPLINARY_TC,TP,10,High,HR,output/files\doc_01111_pdf.txt,1478.0,output\files\doc_01111_pdf.docx,output\files\doc_01111_pdf.pdf,,,2025-11-03T11:29:08.186043Z
1112,doc_01112_pdf.txt,pdf,511,SIT_FINANCE_TC,TP,1,Low,Finance,output/files\doc_01112_pdf.txt,515.0,output\files\doc_01112_pdf.docx,output\files\doc_01112_pdf.pdf,,,2025-11-03T11:29:08.243966Z
1113,doc_01113_email.txt,email,723,SIT_SOURCE_CODE_TC,FP,1,Low,IP,output/files\doc_01113_email.txt,733.0,output\files\doc_01113_email.docx,output\files\doc_01113_email.pdf,output\files\doc_01113_email.eml,,2025-11-03T11:29:08.294470Z
1114,doc_01114_email_with_attachment.txt,email_with_attachment,948,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC,TP;TP;TP,9;1;10,High;Low;High,IP;Legal;Finance,output/files\doc_01114_email_with_attachment.txt,958.0,output\files\doc_01114_email_with_attachment.docx,output\files\doc_01114_email_with_attachment.pdf,output\files\doc_01114_email_with_attachment.eml,output\files\doc_01114_email_with_attachment_attachment.xlsx,2025-11-03T11:29:08.385937Z
1115,doc_01115_pdf.txt,pdf,3678,SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC,FP;FP,5;1,Medium;Low,IP;Project;Software,output/files\doc_01115_pdf.txt,3702.0,output\files\doc_01115_pdf.docx,output\files\doc_01115_pdf.pdf,,,2025-11-03T11:29:08.461756Z
1116,doc_01116_pdf.txt,pdf,545,SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,FP;TP;FP,3;12;1,Medium;High;Low,HR;Finance,output/files\doc_01116_pdf.txt,552.0,output\files\doc_01116_pdf.docx,output\files\doc_01116_pdf.pdf,,,2025-11-03T11:29:08.521720Z
1117,doc_01117_document.txt,document,1345,SIT_SOW_TC,TP,3,Medium,Project,output/files\doc_01117_document.txt,1361.0,output\files\doc_01117_document.docx,output\files\doc_01117_document.pdf,,,2025-11-03T11:29:08.583143Z
1118,doc_01118_chat.txt,chat,1437,SIT_CCN;SIT_SSN;SIT_ITIN,FP;FP;TP,1;1;6,Low;Low;High,Tax;HR;Finance,output/files\doc_01118_chat.txt,1442.0,output\files\doc_01118_chat.docx,output\files\doc_01118_chat.pdf,,,2025-11-03T11:29:08.634141Z
1119,doc_01119_chat.txt,chat,1957,SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN,TP;FP;FP;FP;FP;TP;FP;FP;FP;TP,4;18;1;8;1;5;5;1;4;4,Medium;Medium;Low;Medium;Low;Medium;Medium;Low;Medium;Medium,Finance;HR;Travel;Healthcare;Tax,output/files\doc_01119_chat.txt,1969.0,output\files\doc_01119_chat.docx,output\files\doc_01119_chat.pdf,,,2025-11-03T11:29:08.689347Z
1120,doc_01120_email.txt,email,1334,SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS,FP;FP;FP;FP;FP;TP;TP;TP;FP,1;3;1;19;4;1;1;12;11,Low;Medium;Low;Medium;Medium;Low;Low;High;Medium,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_01120_email.txt,1365.0,output\files\doc_01120_email.docx,output\files\doc_01120_email.pdf,output\files\doc_01120_email.eml,,2025-11-03T11:29:08.756987Z
1121,doc_01121_pdf.txt,pdf,784,SIT_CAN_PASSPORT,TP,1,Low,Travel,output/files\doc_01121_pdf.txt,811.0,output\files\doc_01121_pdf.docx,output\files\doc_01121_pdf.pdf,,,2025-11-03T11:29:08.801974Z
1122,doc_01122_document.txt,document,915,SIT_AUS_MEDACC,FP,4,Medium,Healthcare,output/files\doc_01122_document.txt,928.0,output\files\doc_01122_document.docx,output\files\doc_01122_document.pdf,,,2025-11-03T11:29:08.848238Z
1123,doc_01123_pdf.txt,pdf,3550,SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE,TP;TP;TP;TP;TP,8;1;1;6;3,High;Low;Low;High;Medium,Tax;HR;Finance;Healthcare,output/files\doc_01123_pdf.txt,3565.0,output\files\doc_01123_pdf.docx,output\files\doc_01123_pdf.pdf,,,2025-11-03T11:29:08.916954Z
1124,doc_01124_chat.txt,chat,1107,SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC,TP;TP;FP;TP;TP;FP;FP,1;8;1;1;12;3;9,Low;High;Low;Low;High;Medium;Medium,Finance;HR;Healthcare;Tax;IP,output/files\doc_01124_chat.txt,1125.0,output\files\doc_01124_chat.docx,output\files\doc_01124_chat.pdf,,,2025-11-03T11:29:08.964433Z
1125,doc_01125_document.txt,document,1021,SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,TP;TP;TP;TP;TP;FP,3;4;10;5;4;4,Medium;Medium;High;Medium;Medium;Medium,IP;Legal;HR;Finance,output/files\doc_01125_document.txt,1047.0,output\files\doc_01125_document.docx,output\files\doc_01125_document.pdf,,,2025-11-03T11:29:09.011410Z
1126,doc_01126_document.txt,document,3769,SIT_IP_TC,FP,3,Medium,IP,output/files\doc_01126_document.txt,3772.0,output\files\doc_01126_document.docx,output\files\doc_01126_document.pdf,,,2025-11-03T11:29:09.094196Z
1127,doc_01127_document.txt,document,1457,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC,TP;TP;FP;TP,1;1;1;3,Low;Low;Low;Medium,Finance;Legal;Project;Software;IP,output/files\doc_01127_document.txt,1458.0,output\files\doc_01127_document.docx,output\files\doc_01127_document.pdf,,,2025-11-03T11:29:09.145311Z
1128,doc_01128_document.txt,document,1332,SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN,TP;TP;FP;TP;TP;TP,4;5;5;3;4;1,Medium;Medium;Medium;Medium;Medium;Low,Tax;HR;Finance;Project,output/files\doc_01128_document.txt,1337.0,output\files\doc_01128_document.docx,output\files\doc_01128_document.pdf,,,2025-11-03T11:29:09.192952Z
1129,doc_01129_pdf.txt,pdf,3833,SIT_PASSPORT_US_UK,TP,4,Medium,HR;Travel,output/files\doc_01129_pdf.txt,3841.0,output\files\doc_01129_pdf.docx,output\files\doc_01129_pdf.pdf,,,2025-11-03T11:29:09.279423Z
1130,doc_01130_document.txt,document,998,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA,FP;FP;TP,8;7;8,Medium;Medium;High,HR;Finance,output/files\doc_01130_document.txt,1004.0,output\files\doc_01130_document.docx,output\files\doc_01130_document.pdf,,,2025-11-03T11:29:09.336906Z
1131,doc_01131_document.txt,document,1480,SIT_DEA,FP,1,Low,Healthcare,output/files\doc_01131_document.txt,1482.0,output\files\doc_01131_document.docx,output\files\doc_01131_document.pdf,,,2025-11-03T11:29:09.399161Z
1132,doc_01132_document.txt,document,1288,SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN,TP;FP;TP;FP;TP;FP;TP;FP,8;8;1;14;1;10;5;5,High;Medium;Low;Medium;Low;Medium;Medium;Medium,Tax;HR;Finance;Healthcare,output/files\doc_01132_document.txt,1311.0,output\files\doc_01132_document.docx,output\files\doc_01132_document.pdf,,,2025-11-03T11:29:09.447142Z
1133,doc_01133_email.txt,email,1399,SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER,FP;TP;FP,6;1;12,Medium;Low;Medium,HR;Healthcare,output/files\doc_01133_email.txt,1409.0,output\files\doc_01133_email.docx,output\files\doc_01133_email.pdf,output\files\doc_01133_email.eml,,2025-11-03T11:29:09.498430Z
1134,doc_01134_pdf.txt,pdf,1322,SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG,FP;TP;FP;TP;TP;TP;FP;TP,7;1;1;15;1;1;1;1,Medium;Low;Low;High;Low;Low;Low;Low,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_01134_pdf.txt,1324.0,output\files\doc_01134_pdf.docx,output\files\doc_01134_pdf.pdf,,,2025-11-03T11:29:09.550426Z
1135,doc_01135_document.txt,document,1477,SIT_UK_NINO;SIT_FR_INSEE;SIT_IP,TP;FP;FP,8;4;1,High;Medium;Low,IP;Tax;HR;Healthcare,output/files\doc_01135_document.txt,1489.0,output\files\doc_01135_document.docx,output\files\doc_01135_document.pdf,,,2025-11-03T11:29:09.600426Z
1136,doc_01136_email.txt,email,799,SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC,FP;FP;FP;FP;TP,1;1;1;11;15,Low;Low;Low;Medium;High,HR;Tax;Finance;Healthcare,output/files\doc_01136_email.txt,823.0,output\files\doc_01136_email.docx,output\files\doc_01136_email.pdf,output\files\doc_01136_email.eml,,2025-11-03T11:29:09.659431Z
1137,doc_01137_document.txt,document,659,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC,TP;TP;FP,1;15;5,Low;High;Medium,Legal;HR;Finance,output/files\doc_01137_document.txt,659.0,output\files\doc_01137_document.docx,output\files\doc_01137_document.pdf,,,2025-11-03T11:29:09.700427Z
1138,doc_01138_email.txt,email,3492,SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,FP;FP;FP;TP,1;8;1;1,Low;Medium;Low;Low,IP;HR;Finance,output/files\doc_01138_email.txt,3492.0,output\files\doc_01138_email.docx,output\files\doc_01138_email.pdf,output\files\doc_01138_email.eml,,2025-11-03T11:29:09.771429Z
1139,doc_01139_email_with_attachment.txt,email_with_attachment,1325,SIT_IP_TC;SIT_MA_TC,TP;TP,3;1,Medium;Low,IP;Legal;Finance,output/files\doc_01139_email_with_attachment.txt,1337.0,output\files\doc_01139_email_with_attachment.docx,output\files\doc_01139_email_with_attachment.pdf,output\files\doc_01139_email_with_attachment.eml,output\files\doc_01139_email_with_attachment_attachment.xlsx,2025-11-03T11:29:09.876430Z
1140,doc_01140_chat.txt,chat,1034,SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC,FP;FP;FP,20;6;1,Medium;Medium;Low,IP;Project;Finance;Software,output/files\doc_01140_chat.txt,1046.0,output\files\doc_01140_chat.docx,output\files\doc_01140_chat.pdf,,,2025-11-03T11:29:09.928426Z
1141,doc_01141_email_with_attachment.txt,email_with_attachment,1373,SIT_LOAN_AGREEMENTS_TC,FP,8,Medium,HR;Finance,output/files\doc_01141_email_with_attachment.txt,1373.0,output\files\doc_01141_email_with_attachment.docx,output\files\doc_01141_email_with_attachment.pdf,output\files\doc_01141_email_with_attachment.eml,output\files\doc_01141_email_with_attachment_attachment.xlsx,2025-11-03T11:29:10.023432Z
1142,doc_01142_pdf.txt,pdf,703,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN,TP;TP;FP;FP;FP,4;1;6;9;4,Medium;Low;Medium;Medium;Medium,Tax;HR;Finance;Project,output/files\doc_01142_pdf.txt,729.0,output\files\doc_01142_pdf.docx,output\files\doc_01142_pdf.pdf,,,2025-11-03T11:29:10.072437Z
1143,doc_01143_email.txt,email,1825,SIT_PASSPORT_US_UK,TP,3,Medium,HR;Travel,output/files\doc_01143_email.txt,1841.0,output\files\doc_01143_email.docx,output\files\doc_01143_email.pdf,output\files\doc_01143_email.eml,,2025-11-03T11:29:10.128169Z
1144,doc_01144_document.txt,document,1284,SIT_BANK_US;SIT_DRIVER_US,FP;TP,6;1,Medium;Low,HR;Finance,output/files\doc_01144_document.txt,1304.0,output\files\doc_01144_document.docx,output\files\doc_01144_document.pdf,,,2025-11-03T11:29:10.176151Z
1145,doc_01145_email.txt,email,1379,SIT_ABA;SIT_DEA;SIT_EU_DEBIT,TP;TP;TP,16;8;4,High;High;Medium,Finance;Healthcare,output/files\doc_01145_email.txt,1394.0,output\files\doc_01145_email.docx,output\files\doc_01145_email.pdf,output\files\doc_01145_email.eml,,2025-11-03T11:29:10.246149Z
1146,doc_01146_email.txt,email,3641,SIT_ICD10,TP,13,High,Healthcare,output/files\doc_01146_email.txt,3644.0,output\files\doc_01146_email.docx,output\files\doc_01146_email.pdf,output\files\doc_01146_email.eml,,2025-11-03T11:29:10.333168Z
1147,doc_01147_pdf.txt,pdf,1319,SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER,TP;FP;TP;TP;TP;TP;FP;FP;FP,3;4;1;16;1;5;3;8;1,Medium;Medium;Low;High;Low;Medium;Medium;Medium;Low,Tax;HR;Finance;Healthcare,output/files\doc_01147_pdf.txt,1339.0,output\files\doc_01147_pdf.docx,output\files\doc_01147_pdf.pdf,,,2025-11-03T11:29:10.381158Z
1148,doc_01148_email.txt,email,3819,SIT_AUS_PASSPORT,TP,10,High,Travel,output/files\doc_01148_email.txt,3827.0,output\files\doc_01148_email.docx,output\files\doc_01148_email.pdf,output\files\doc_01148_email.eml,,2025-11-03T11:29:10.454160Z
1149,doc_01149_email.txt,email,2709,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF,FP;TP;TP;TP;FP;TP,10;4;3;6;1;1,Medium;Medium;Medium;High;Low;Low,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_01149_email.txt,2710.0,output\files\doc_01149_email.docx,output\files\doc_01149_email.pdf,output\files\doc_01149_email.eml,,2025-11-03T11:29:10.525158Z
1150,doc_01150_email.txt,email,609,SIT_BR_RG,TP,4,Medium,HR,output/files\doc_01150_email.txt,613.0,output\files\doc_01150_email.docx,output\files\doc_01150_email.pdf,output\files\doc_01150_email.eml,,2025-11-03T11:29:10.568158Z
1151,doc_01151_document.txt,document,672,SIT_UK_NINO,FP,7,Medium,Tax;HR,output/files\doc_01151_document.txt,689.0,output\files\doc_01151_document.docx,output\files\doc_01151_document.pdf,,,2025-11-03T11:29:10.610159Z
1152,doc_01152_chat.txt,chat,3479,SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC,FP;FP;FP;FP;TP;FP,1;5;1;10;5;1,Low;Medium;Low;Medium;Medium;Low,IP;HR;Tax;Healthcare,output/files\doc_01152_chat.txt,3480.0,output\files\doc_01152_chat.docx,output\files\doc_01152_chat.pdf,,,2025-11-03T11:29:10.679151Z
1153,doc_01153_chat.txt,chat,852,SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC,TP;FP,1;1,Low;Low,HR;Finance,output/files\doc_01153_chat.txt,895.0,output\files\doc_01153_chat.docx,output\files\doc_01153_chat.pdf,,,2025-11-03T11:29:10.713158Z
1154,doc_01154_chat.txt,chat,501,SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,FP;TP;FP,1;6;1,Low;High;Low,Legal;HR;Finance,output/files\doc_01154_chat.txt,544.0,output\files\doc_01154_chat.docx,output\files\doc_01154_chat.pdf,,,2025-11-03T11:29:10.765157Z
1155,doc_01155_email.txt,email,1319,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC,FP;TP,5;3,Medium;Medium,IP;Finance,output/files\doc_01155_email.txt,1322.0,output\files\doc_01155_email.docx,output\files\doc_01155_email.pdf,output\files\doc_01155_email.eml,,2025-11-03T11:29:10.816158Z
1156,doc_01156_chat.txt,chat,1212,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC,FP;FP;TP;TP,6;1;20;1,Medium;Low;High;Low,IP;Legal;Finance;Software,output/files\doc_01156_chat.txt,1241.0,output\files\doc_01156_chat.docx,output\files\doc_01156_chat.pdf,,,2025-11-03T11:29:10.866156Z
1157,doc_01157_email.txt,email,781,SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC,TP;FP;TP,1;8;5,Low;Medium;Medium,HR;Finance;Project,output/files\doc_01157_email.txt,800.0,output\files\doc_01157_email.docx,output\files\doc_01157_email.pdf,output\files\doc_01157_email.eml,,2025-11-03T11:29:10.914159Z
1158,doc_01158_pdf.txt,pdf,796,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK,TP;FP;TP;TP;TP;FP,3;7;17;1;1;1,Medium;Medium;High;Low;Low;Low,Finance;HR;Travel;Project;Tax,output/files\doc_01158_pdf.txt,802.0,output\files\doc_01158_pdf.docx,output\files\doc_01158_pdf.pdf,,,2025-11-03T11:29:10.959166Z
1159,doc_01159_chat.txt,chat,810,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA,TP;TP;FP,1;1;5,Low;Low;Medium,HR;Finance,output/files\doc_01159_chat.txt,814.0,output\files\doc_01159_chat.docx,output\files\doc_01159_chat.pdf,,,2025-11-03T11:29:11.019168Z
1160,doc_01160_chat.txt,chat,997,SIT_DEA;SIT_EU_DEBIT;SIT_ICD10,FP;TP;FP,15;1;1,Medium;Low;Low,Finance;Healthcare,output/files\doc_01160_chat.txt,1001.0,output\files\doc_01160_chat.docx,output\files\doc_01160_chat.pdf,,,2025-11-03T11:29:11.065158Z
1161,doc_01161_pdf.txt,pdf,1238,SIT_ICD9,FP,3,Medium,Healthcare,output/files\doc_01161_pdf.txt,1240.0,output\files\doc_01161_pdf.docx,output\files\doc_01161_pdf.pdf,,,2025-11-03T11:29:11.116168Z
1162,doc_01162_document.txt,document,1406,SIT_SWIFT;SIT_CAN_SIN,TP;FP,4;1,Medium;Low,Tax;HR;Finance,output/files\doc_01162_document.txt,1415.0,output\files\doc_01162_document.docx,output\files\doc_01162_document.pdf,,,2025-11-03T11:29:11.167168Z
1163,doc_01163_email.txt,email,2652,SIT_CAN_BANK,TP,10,High,Finance,output/files\doc_01163_email.txt,2655.0,output\files\doc_01163_email.docx,output\files\doc_01163_email.pdf,output\files\doc_01163_email.eml,,2025-11-03T11:29:11.242151Z
